SRR23199438	SRR23199439	SRR23199440	SRR23199441	SRR23199442	SRR23199443	SRR23199444	SRR23199445	SRR23199446	SRR23199447	SRR23199448	SRR23199449
678.684	722.565	766.229	353.983	451.118	413.095	580.581	521.638	479.253	457.47	441.798	456.12
9	0.000201808	6.89305	1	2	4.71891e-05	27.6479	17.1257	14.1913	17.0897	21	17
0	0	0	0	0	0	0	0	0	0	0	0
17.5761	11.5693	14.1384	9.84149	3.29312	2.82315	3.38749	9.30002	6.54071	0	0	2.62196
17	15	20	10	18	16	25	13	12	9	13	9
24.3621	17.3232	16.9193	24.6557	15.2173	37.3253	10.4404	14.4065	16.2044	14.518	19.1811	16.0908
0	0	0	0	0	0	0	0	0	0	0	0
16.8178	13.0496	9.45491	13.1955	10.2506	3.92493	16.5272	10.295	9.60627	14.2713	11.1392	6.05611
0	0	0	0	0	0	0	0	0	0	0	2
848.463	807.531	785.061	888.61	761.003	873.805	880.643	818.301	835.149	780.433	717.862	689.699
0.302526	0.0669938	0.0836366	0.0855855	0	0.0512675	2.88956	0	0.280254	0.0885151	0.156282	0
0	1.39084	0	0	0	0	0	0	0	0	0	0
12.2653	9.34969	6.64052	8.25374	22.4624	3.51716	0	10.5459	3.76738	0	0	0
504.246	676.756	669.944	423.773	472.181	387.967	781.001	740.36	702.549	468.357	471.401	509.05
124.872	204.076	123.08	156.597	137.672	181.375	264.616	209.555	161.764	195.401	185.56	205.634
0	0	0	0	0	0	0	0	0	0	0	3
3.34853	3.12273	0	0	0	0.976752	0	2.45769	3	0	0.5	0
0	0	0	0	0	0	0	0	0	0	0	0
15.1052	0	0	0	0	0	0	0	0	0	0	0
70.6156	21.8191	98.6907	102.716	89.8455	87.4077	41.6262	50.0522	70.6481	56.4173	70.904	82.2971
29.3828	11.8019	29.5778	18.4458	0	19.2873	29.7428	35.6627	17.3048	0	11.6839	23.3276
19.4507	29.7988	33.9476	12.5582	12.4975	27.0144	0	12.171	0	0	6.68618	0
5399.41	5327.34	5062.38	6515.57	6448.06	6461.24	6066.85	5175.09	6059.39	5588.6	5510.93	5478.16
605.612	773.673	324.215	578.918	171.858	499.911	1396.21	382.381	735.847	1398.28	1036.75	465.53
0	0	0	0	0	0	0	0	0	0	0	0
1141.82	1235.19	1224	1561.68	1662.49	1537.28	1225	1155.7	1279.96	1492.86	1304.47	1176.82
1	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0
313.295	189.156	252.147	129.829	66.1743	194.417	92.7967	99.7517	152.616	96.7282	73.9008	76.2786
1	0	0	0	0	0	0	0	0	0	0	0
151.161	174.018	151	103.999	131	109	181.999	133.999	152	61.0788	39.9999	67.0836
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
4.36253	11.3727	11.1456	9.12225	3.77605	12.4472	4.84197	19.2609	4.85694	16.4672	15.445	12.0853
74.1391	67.5192	60.3916	71.2714	75.0414	106.64	89.7899	90.9773	70.6928	107.952	84.2334	86.0535
28.2736	7.33493	23.4101	7.84306	5.12938	5.32594	12.6975	27.3878	23.856	8.34462	13.1047	16.746
0	0	0	0	0	0	0	0	0	0	0	0
74.6559	72.3265	77.964	77.7377	116.086	72.4539	78.8128	83.0671	79.9422	100.715	92.4791	95.7628
0	0	0	0	0	0	0	0	0	0	0	0
0	0	5.59334	0	5.45917	0	4.41684	5.4399	0	7.06344	6.7276	12.0464
42.0143	18.0093	30.6044	0	0	0	518.972	600.582	637.54	415.807	371.427	334.093
127.365	146.828	128.157	167.794	139.496	168.964	116.641	141.819	135.048	124.015	103.278	144.285
0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0
4	2.08497	0	0	0	0	0	0	0	0	0	0
0	0	0.336722	0	0	1.25116	1.98167	1.78392	0.382847	0	0.175052	2.09329
0.00632445	8.60228	11.1841	0	0	0	4.21591	0	0	0	0	0
89.685	73.6517	45.3697	61.4596	17.9477	35.0708	38.5641	54.8724	77.4975	40.7875	27.8444	63.0029
30.0233	79.6579	32.6503	41.7083	15.4921	37.5068	64.3442	50.3328	0	50.1944	19.1719	43.3283
2.1205	2.29518	4.13271	0	0	0	6.80306	0	0	0	0	0
407	364.261	438.433	482.677	557.989	608.863	448.813	456.497	460.507	586.516	617.709	610.295
354.72	382.96	244.709	341.01	362.731	369.668	536.532	513.679	625.023	542.747	525.805	509.598
225.126	256.766	266.731	208.376	229.541	183.734	227.623	208.276	249.583	186.656	240.572	207.666
0	0	0	0	0	0	0	0	0	0	0	0
56.56	86.061	60.4918	55.3331	37.837	55.7346	93.1934	96.9029	92.5033	104.727	129.148	119.693
0	1.71697	0	0	2.07532	0	3.84078	1.83148	0	0	1.77022	0
114	115	110	121	127	131	137	114	124	119	123	125
0	0	0	0	0	0	0	0	0	0	0	0
1424.95	1601.5	1394.29	1101.15	1419.08	1189.18	1574.51	1678.17	1518.83	1660.07	1600.18	1689.39
20.1783	58.3893	67.9899	7	9.23553	9.18559	9.90774	12.9728	18.2541	4.94197	0	0
33.1474	44.9431	20.7111	33.0997	24.7757	23.9216	34.257	24.5514	20.2774	24.115	14.9612	6.55663
330.401	317.954	303.786	349.822	319.941	404.855	282.035	233.894	273.198	263.839	238.646	260.503
0	3.60522	0	0	0	2.95931	3.85349	3.72067	3.75193	13.7793	4.41479	3.02689
7	0	0	0	0	0	0	1	1	0	0	0
9.65226	10.2917	0	14.4419	33.8757	13.8768	16.319	2.18813	19.4269	24.2968	0	28.9927
0	0	0	0	0	0	0	0	0	0	0	0
2.09222	3.99338	0	0	0	1.80143	0	0	0	0	0	0
462.255	446.929	452.058	362.895	441.501	422.521	389.798	364.639	375.477	406.337	414.725	423.156
50.3866	33.2731	31.3395	32.7419	30.1865	37.3687	105.66	43.0025	74.5665	149.528	150.223	141.475
3.24324e-08	0	0	0	2.94856	0	5.02469	9.62704	10.1369	0	5.81705	4.65359
6825.16	7412.64	7142.02	11666.1	11687	11196.3	8165.18	7748.32	8576.78	9990.1	9979.28	9632.49
117.373	139.39	126.518	67.3907	86.7202	139.334	23.8393	16.3764	28.8875	9.60547	18.6466	16.3028
74.3727	128.054	60.8708	137.646	95.8794	169.941	146.063	112.733	90.6307	205.28	205.382	144.593
0	9.80635	0	0	0	0	14.6979	8.4597	0	0	5.86769	5
3055.5	2959.47	2928.83	2107.04	2574.26	2308.41	2247.76	2535.87	2188.28	1896.31	2063.4	1851.56
0	5.9922	0	0	15.497	0	0	9.80077	0	6.9489	0	12.2361
6	3	6	0	4	3	0	2	2.31463	0	2	2
502.246	470.67	533.631	305.895	355.866	271.916	711.603	756.284	720.055	642.02	614.22	666.325
1056.76	1206.02	1225.17	920.329	965.749	1323.99	1198.84	1154.06	1260.79	1681.17	1484.95	1586.23
19.1868	45.6883	14.193	17.2554	17.4242	78.4174	41.5312	0	78.1392	0	0	77.3163
1086.65	1035.64	972.787	1463.61	1275.74	1548.41	1307.07	1382.69	1220.41	1173.04	1131.98	1101.91
101.998	181.262	146.544	113.22	100.656	84.0409	124.848	145.011	143.166	179.066	180.432	78.3699
49.0788	54.016	50.1084	13.4224	0	34.2869	11.7668	22.4328	17.8819	24.9287	0	0
820.75	630.069	717.778	787.586	628.535	1024.42	704.616	684.641	796.416	737.445	687.577	663.463
34.4911	33.648	23.1458	2.54577	7.72274	28.5693	24.3349	33.1725	18.3213	32.6743	37.4061	38.7028
5.34335	0.979026	7.62788	4.11566	0	2.20074	1.37502	4	4.55263	4.63737	5.89889	0
101.919	123.201	170.837	70.1056	52.8175	155.118	102.045	70.863	257.484	0	20.3197	21.4345
0	0	0	0	0	0	0	0	0	0	0	0
1258.8	1350.82	1292.46	1501.04	1291.18	1292.26	1215.8	1220.73	1070.91	882.347	886.112	920.146
1412.73	1566.32	1541.42	1445.02	1739.54	1569.98	1479.5	1626.8	1545.95	1574.3	1826.77	1795.41
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0
117.628	76.2632	0	35.2885	4.52331e-06	97.0897	207.088	420.14	90.403	182.336	205.879	140.631
164.82	121.68	128.109	141.291	111.691	157.071	165.847	169.727	169.967	141.576	126.991	159.323
590.95	533.695	525.124	557.096	563.885	643.761	511.711	520.971	463.581	467.8	468.832	457.96
1106.8	1365.98	1279.91	1586.93	1746.37	1441.74	1660.03	1611.76	1546.6	2298.35	2241.63	2213.85
47.0602	49.5389	0.0659392	30.1443	0	28.0177	25.5438	23.9007	11.1626	0	0	19.6868
94.1791	17.6603	0	51.6557	23.4276	7.13464	0	16.5462	0	6.77989	0	10.6655
0	0	0	0	0	0	0	0	0	0	0	0
3131.25	3389.64	3325.89	3633.3	4233.41	3449.19	2866.03	2813.16	2549.86	2899.6	3056.28	3284.91
947.981	920.826	884.38	1229.19	926.078	1287.79	1038.98	1039.01	994.903	1307.8	1201.65	1127.7
1126.66	1260.41	1188	1471.08	1763	1485.7	1369	1322.82	1211.5	1803	1669.42	1672.09
4.92045	0	2.70921	5.40054	2.484	2.46798	0	2.85279	0	2.55721	2.53755	0
1.00574	2.73719	4.40717	0	1.00004	1.42041	1.00178	4.02462	0	2.6701	1.00186	1.00012
1547.16	1693.34	1621.72	1420.97	1538.86	1413.27	1870.54	1748.11	1756.61	1631.49	1466.99	1443.48
684.008	661.48	675.468	515.207	473.652	576.553	606.745	618.455	587.73	549.109	505.628	512.569
0	0	0	0	0	0	0	0	0	0	0	0
189.178	230.633	226.268	216.776	225.421	163.624	243.468	229.13	201.627	179.963	260.937	255.556
384.442	494.017	465.698	462.217	575.121	451.698	303.675	471.068	398.023	424.251	307.77	436.475
51.9307	30.7394	49.1947	25.4554	33.7745	26.1501	49.1296	61.2969	42.8507	29.5192	22.5797	29.2055
504.442	534.02	654.275	346.764	442.843	404.922	506.646	549.148	491.531	427.416	414.125	408.15
1203.27	1523.86	881.94	877.449	0.0324748	2364.78	1472.95	1523.01	1866.08	217.82	692.168	733.968
189.871	235.76	201.485	143.425	212.521	144.938	181.919	120.15	174.7	208.516	200.357	139.958
0	0	0	0	0	0	0	0	0	0	0	0
2	0	1	0	0	2	0	2	0	1	0	0
522.722	528.757	580.958	472.766	470.37	481.961	552.101	612.748	577.633	437.625	381.139	404.642
13.0002	9.00052	5.27865	1.00109	2	7.02277	4.03412	3.11373	6.03983	3.0495	6.00945	6
0	0	0	0	2	0	0	0	0	3	0	0
1	1.02042	1.01211	2	1.58662	4.64358	3.89155	5.73294	4.55278	1.38112	8.6651	10.6164
0	0	0	0	0	0	0	0	0	0	0	0
862.2	960.426	1174.46	808.701	1265.22	891.912	1126.14	767.982	863.217	1218.45	1037.48	991.617
0	0	0	0	0	0	0	0	0	0	0	0
53.1653	87.0667	56.1663	37.787	134.74	62.1724	186.235	168.428	221.346	283.398	178.311	348.344
479.224	551.69	523.657	545.782	476.905	542.624	588.11	602.022	578.812	609.765	663.552	678.761
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
8.56196	0	8.88816	18.9858	30.6548	36.0751	0	11.4124	14.2805	22.0046	10.9559	10.9663
232.02	196.076	211.834	59	52	63	203.645	171.549	182.326	115.517	111.527	95.9647
131.756	97.4721	110.399	69.0268	67.6431	120.748	92.536	80.8896	69.3972	81.7013	93.9281	103.096
0	0	0	0	0	0	0	0	0	0	0	0
19.4592	0	3.35476	0	10.0421	4.95972	11.5796	0	10.8761	10.0675	0	0
100.663	256.957	141.454	148.363	236.135	193.596	269.138	233.373	151.398	203.643	225.856	270.448
6.79619	11.3479	18.1658	22.7148	12.2899	13.603	9.09137	9.30478	22.7056	18.1512	15.8846	13.6165
0	0	0	0	0	0	0	0	0	0	0	0
254.228	282.019	234.323	0.609394	312.597	93.7979	147.974	156.218	141.983	131.582	176.83	60.8649
20.3107	17.4933	17.5382	0	2.70621	0	8.15458	3.21905	7.6704	0	2.71254	0.827971
487.047	428.812	448.08	279.572	266.74	341.322	299.915	302.985	304.46	343.766	277.442	273.555
129.149	95.7706	110.099	44.8152	23.7678	55.5392	77.2473	75.4866	102.27	55.2052	56.4027	61.4514
2.9904	10.4903	0	0	5.1811	5.59207	6.58437	10.7645	8.71808	20.6898	30.4045	17.0263
0	0	0	0	0	0	0	0	0	0	0	0
141.274	109.203	128.7	127.157	125.336	136.408	133.155	111.844	106.484	109.139	107.655	103.962
914.073	962.825	962.682	547.517	617.475	584.669	1087.73	979.468	938.213	994.512	836.97	944.61
60.4544	49.5127	55.8009	43.3482	80	56.4126	38.2523	40.2424	36.2526	46.8052	56.1974	42.126
329.61	281.594	224.589	440.112	287.598	389.266	358.09	315.397	492.915	333.814	168.612	269.672
0	0	0	0	0	0	0	0	0	0	0	0
197.328	185.938	207.253	694.602	879.032	867.935	672.325	560.985	591.127	1557.36	1439.84	1595.96
102.816	245.592	5.63155e-07	27.6694	117.196	131.951	0.00258344	118.701	54.0624	96.8567	152.889	162.341
133.183	124.129	120.391	145.96	203.178	160.306	113.799	107.997	133.641	158.643	121.566	176.381
1645.01	2069.12	2115.16	1754.94	2212.73	1848.68	2378.09	2120.1	2008.89	2919.46	3037.4	2979.56
535.511	538.12	584.534	592.088	650.991	635.529	601.21	676.564	826.737	625.517	595.071	622.718
0	0	0	0	0	0	0	0	0	0	0	0
7	5	3	0	2	0	4.84224	3.7305	0	0	0	0
99.3026	103.502	53.891	63.5993	99.4987	88.0756	37.8848	69.9736	25.5447	50.8614	51.6889	37.466
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
16.5408	0	11.7969	11.3723	5.24332	0	0	6.91612	10.4718	13.691	3.97024	5.00432
50.3352	73.5262	74.0443	28.4797	69.5591	43.8269	53.3952	49.2076	51.8313	34.6871	31.4252	48.3746
74.6236	62.2791	89.7072	71.1306	63.2061	104.627	77.9641	80.0914	90.3753	105.448	102.945	117.09
99.9719	53.2037	19.9736	34.4388	33.0715	36.0942	71.6616	48.0979	56.712	47.5837	30.8956	42.424
2.38868	8.57145e-07	2.95574	6.82286e-07	13.7127	11.7258	14.0426	17.7776	0	0	5.60437e-07	31.3269
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
26.2629	26.4714	27.7588	52.308	47.0094	51.6949	29.8128	29.2743	18.6211	49.0921	38.4745	42.0713
1162.82	1187	1140.71	968.171	924.005	921.532	1119.41	1025.26	995.66	899.656	916.596	886.924
0	0	0	0	0	0	0	0	16	6.9748	0	0
0.24749	0	0.309622	0	0	0	0	0	0.129717	0	0	0
517.175	538.541	527.014	946.953	927.365	880.075	669.546	610.187	675.06	671.903	544.525	536.132
0	1.23548	1.75474	0	0	0	0	0	0	0	0	0
30.5248	18.4354	20.4694	0	0	0	9.23721	7.72457	11.4675	0	0	0
279.859	279.752	284.651	315.295	299.129	374.921	195.036	207.032	227.197	193.146	179.535	208.125
81.5028	72.8492	64.2517	20.5186	41.2038	36.4118	28.3411	33.0778	34.7438	23.91	4.45353	18.323
0	0	0	0	0	0	0	0	0	0	0	0
27.6301	15.3909	29	12	17.46	2.18968	4.42203	17.736	23.7347	6.58859	13.1845	10.9907
1909.98	1915.8	1826.44	2550.36	2596.81	2454.25	1889.89	1817.6	1975.44	2010.07	2011.46	1832.68
0	0	2.23368e-06	0	0	0.00324485	3.63339e-07	0.000506599	2.34108	0	0.000508153	0
1	1.48157	0	0	0	0	0	0	0	0	0	0
67.3945	55.1889	31.9115	0	55.844	19.0978	7.94713	8.7535	26.2405	41.6499	85.7577	79.1777
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
290.432	281.155	300.65	354.748	338.501	293.848	327.515	287.872	306.99	285.053	289.585	252.909
23.7204	16.9781	23.6428	12.1239	0	35.6226	47.637	11.922	11.8965	29.7937	26.2014	43.9494
93.2335	31.6736	141.986	51.9429	51.9146	36.0938	26.8492	33.3929	34.6109	23.5552	31.2979	8.69004
1120.97	532.806	353.338	1483.35	1755.87	1631.07	1035.29	1026.23	1183.46	759.914	1219.89	1321.79
95.8024	76.8278	123.097	44.5946	46.8749	25.8661	26.8101	21.3675	25.2263	10.4295	3.59273	8.00705
0	0	0	0	0	0	0	0.000647889	0.000720677	0	0	0.000566019
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
345.052	404.003	378.087	95.5562	109.791	106.99	108.101	92.5127	88.5875	69.709	70.9958	76.2705
0	0	0	0	0	0	0	0	0	0	0	0
0.425852	0	0	0	0	0	0	0	0	0	0	0
0	3.46874	0	0	0	0	0	0	0	0	0.361588	0
0.0499232	30.1766	76.8062	0	0	0	104.819	105.216	83.1633	1.10828	2	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.0302475	0
133.719	104.431	87.4645	114.101	113.838	133.211	108.56	132.945	123.704	112.08	108.148	113.398
0	0	0	0	0	0	0	0	0	0	0	0
90.1856	32.393	125.017	81.0959	71.0957	129.454	116.647	73.5756	53.8274	105.96	138.749	147.261
2099.23	1860.01	1872.33	2703.24	1963.9	2830.51	2084.77	2212.59	2347.79	1842.5	1682.88	1777.86
1508.47	1723.9	1476.37	1910.45	1985.6	1994.52	2078.33	2010.73	2053.79	2393.59	2459.23	2400.63
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.00297704	0	0	0	0	0	0.0101546	0	0	0
236.101	148.849	260.287	148.706	114.32	85.2631	97.4348	29.1942	64.4567	37.3884	15.9802	41.4453
383.397	683.924	530.504	418.62	596.74	497.411	477.409	488.604	440.991	683.808	627.342	592.26
0	0	0	0	0	0	2	0	0	0	0	0
30.2357	50.9194	15.3362	28.4487	33.2404	58.1865	19.2609	0	1.06252e-05	10.7489	22.3808	11.737
0	0	0	0	0	0	0	0	6.49358	0	0	0
1019.83	1158	1051.51	1093.32	1141.55	1176.61	1071.94	1096.66	1093.44	933.24	998.124	1077.11
452.025	657.194	573.407	717.988	929.965	940.588	717.182	689.509	575.851	1720.98	1594.17	1647.64
3196.25	3401.61	3329.99	1933.5	1509.54	1924.22	3703.02	3058.15	3794.59	3334.15	3762.96	3413.14
334.282	444.504	466.305	396.634	537.635	128.898	238.592	10.416	127.765	286.236	255.366	56.9981
1196.19	1296.82	1270.33	685.32	894.25	608.942	1166.53	1106.88	1039.11	825.554	823.937	863.662
1042.59	894.251	980.965	1143.72	893.905	1341.12	1047	1064.29	912.036	929.014	823.822	761.92
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
462.813	492.497	438.103	552.516	559.286	649.246	513.33	474.199	479.486	565.507	577.773	572.808
80	71	85	69	86	60	81	76	58	56	48	52
1666.77	1616.06	1543.59	1577.48	1254.46	1466.1	1439.61	1589.1	1541.86	1061.73	1105.63	982.804
5253.5	5678.33	5155.41	6552.97	6284.94	5909.37	5718.53	5552.32	5386.33	5165.95	4898.38	4899.8
0	0	0	0	0	0	0	0	0	0	0	0
402.975	319.64	265.735	366.973	340.744	401.494	414.579	342.774	378.959	191.049	262.782	280.589
1	1	2	0	1.3954	2.80495	0	1	0	0	2	1
66.9566	29.7989	44.3913	62.0598	58.9556	37.267	34.5538	48.6439	85.8624	74.2483	58.0407	56.3243
8.51416	0	3.98348	0	0	0	0	1.91746	3.98286	0	0	0
23.1403	14.9264	0	0	55.6734	11.2946	27.1797	24.2749	44.4883	74.0168	25.9551	24.2019
0.461376	0	0	0	0	0	0	0.00113766	0	0	0	0
60.0354	0	46.4526	69.0635	13.3148	66.9478	119.726	28.9351	21.7961	16.0985	77.5061	23.7958
0.510289	0	0	0	0	0	2.51179	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
156.519	184.765	153.524	154.965	135.804	176.772	182.216	127.82	151.177	142.922	128.293	136.467
1348.44	1435.35	1380.78	1409.09	1358.54	1136.38	1208.98	1097.51	1211.42	830.066	851.238	883.797
3348.38	3323.33	3409.16	2127.41	2974.18	2535.93	3455.93	3614.74	2811.23	2915.04	2897.75	2799.99
670.234	653.813	519.486	744.336	527.542	734.492	756.658	744.759	820.014	544.785	427.799	583.078
5.26411	0	0	0	0	0	0	0	0	0	0	0
106.125	66.9347	49.0317	109.129	59.34	71.2057	76.1439	58.5798	64.6739	91.8201	100.311	82.6048
0	0	0	0	0	0	0	0	0	0	0	0
56.2183	76.5413	72.1832	70.1071	47.1391	26.6023	48.4574	56.2386	67.2331	53.8951	51.4185	55.8145
1629.96	1488.94	1473.88	1252.2	1136.86	1569.44	1467.1	1391.61	1490.07	1563.99	1617.52	1587.61
360.155	377.188	344.578	371.201	331.209	292.712	355.969	362.493	329.572	185.999	241.172	208.79
663.04	543.626	564.204	852.745	830.925	1084.67	675.467	683.421	641.182	1020.64	1057.82	1027.44
0	0	0	0	0	0	0	0	0	0	5	0
97.6773	71.4434	84.168	52	101.039	99	82.0929	68.3625	52.6067	98.0254	88.1031	78.1215
199.966	219.916	228.073	375.95	335.875	228.555	274.791	330.184	206.65	424.214	415.621	415.584
284.577	258.356	291.122	185.434	249.694	207.414	226.421	190.956	278.674	304.303	280.312	292.485
0.308124	0.299863	0	0	0	0	0.124094	0	0	0	0	0
772.115	794.201	774.246	1000.82	808.815	1080.28	722.941	724.79	681.178	939.376	803.017	827.815
172.885	219.879	150.022	295.17	380.99	135.68	194.227	281.553	170.83	737.211	592.453	628.76
0	0	0	13.7398	0	16.042	1.6481e-06	8.64945e-05	16.7857	0	16.6739	0
0	21.3538	37.3188	166.168	149.718	90.5305	36.0803	5.90222e-08	0.0202906	85.5694	37.3795	36.6191
5.08926	0	0	16.7531	0	5.53038	6.39434	17.5815	21.5812	6.37681	0	18.5235
0.741016	0	0	0	2.00299	0	0	0	1.93083	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1893.23	1893.3	1934.93	2325.73	2495.62	2407.58	2129.4	2161.59	2063.76	3497.62	3212.8	3311.75
602.935	576.713	626.014	499.982	583.363	484.457	525.698	559.982	648.451	566.935	535.789	490.322
12.9654	79.932	81.0216	75.1227	107.721	37.6673	34.7685	100.51	151.717	74.9606	96.2935	126.381
0	3.05433	6.05002	6.01987	2.0722	0	4.02531	0	2.03076	1.10155	0	1.00851
1	0	0	0	0	0	0	1	0	0	1	0
6.19552	0	0	0	0	3.36778	3.95452	6.0044	0	0	0	4.8142
423.073	188.429	171.529	219.309	122.88	382.811	406.295	298.661	273.582	200.139	176.683	242.319
0	0	0	0	0	0	0	0	0	0	0	0
724.824	380.03	441.324	403.95	729.12	458.558	265.106	312.812	447.372	350.744	237.897	482.152
6.91733	3.05293	9.41161	2.28163	0	5.11145	12.4361	11.3657	0	0	0	7.03577
230.68	338.079	245.298	322.06	326.833	249.207	326.741	265.652	395.921	250.578	186.636	252.825
932.882	729.455	716.893	1188.5	956.53	1325.87	888.873	869.467	904.62	961.59	842.948	975.297
0	0	0	0	0	0	0	0	0	0	0	0
111.704	111.927	104.297	119.259	108.169	144.293	142.733	139.928	119.706	148.703	141.037	121.445
0	0	0	0	0	0	0	0	0	0	0	0
74.3691	129.701	160.489	229.213	203.264	163.816	165.519	278.572	206.395	251.898	188.733	255.034
186.321	129.471	123.672	127.329	121.1	150.928	62.8229	252.459	174.63	153.513	160.979	199.459
36.8766	48.1525	28.6526	85.2311	73.7476	59.2493	29.0285	27.9398	26.1589	74.793	46.5956	8.10103
375.607	366.413	394.187	296.534	364.535	319.238	341.962	412.282	424.004	318.997	309.385	326.701
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
812.6	886.053	827.948	741.786	923.861	960.391	1296.75	1280.66	1183.82	1076.59	1079.81	1051.59
0	0	0	0	0	0	0	0	0	0	0	0
1.11149	4.85331	4.08065	2.00085	3.00028	1.01217	5.22105	1.69371	4.11391	1	1.00026	0
10.8078	7.55624	15.7827	4.05232	5.02581	3.14743	21.3107	22.8632	21.0424	15.9183	27.5474	24.5519
0	0	0	0	0	0	0	0	0	0	0	0
18.2788	8.53187	9.1238	0	9.09254	9.07331	9.66636	10.3445	9.44081	0	0	8.49413
769.463	829.406	778.194	1172.52	985.73	858.051	876.703	890.555	1051.13	746.714	793.921	730.285
45.8695	42.7855	46.5745	26.7747	42.662	20.7056	58.1648	15.9894	39.5865	21.3834	26.735	5.34766
39.2443	0	19.0286	0	31.3214	0	21.2167	0	18.1516	0	19.2157	0
0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.373104	0	0	0	0	0	0.456951	0	0	0
0	19.9608	1.61046e-06	14.6798	9.83015	9.55614	8.2645	0	1.31208e-05	0	1.78101e-06	1.41867e-05
608.55	712.511	672.22	540.648	733.486	485.416	530.216	593.816	461.308	326.364	402.212	392.179
2.15331e-07	14	3.70695e-08	3.92003	0	1.33831e-08	0	0	2.08878e-07	0	3.11663e-07	7.89152
77.8257	79.4197	93.8099	59.7621	57.2855	81.7271	66.8444	95.7122	108.094	62.2127	40.3461	40.7809
3274.62	3559.77	2915.96	4289.52	4533.1	3846.87	4030.75	3643.45	3919.81	3994.3	3426.5	3714.63
98.5342	160.098	132.208	86.8423	130.104	102.761	74.7882	93.6414	92.6716	61.9782	64.5744	69.9457
54.004	79.1847	32.5441	102.562	94.9359	104.095	77.4378	73.397	93.8256	70.3355	84.0714	72.5766
148.831	178.869	186.359	187.725	258.75	234.946	270.533	238.679	233.628	283.683	274.293	325.821
0	0	5.76053	0	3.56624	0	6.09768	2.29877	0	0	0	2.71751
166.025	193.548	134.523	132.41	119.006	90.6162	140.892	73.0971	163.823	101.652	41.2867	101.781
334.272	459.684	369.69	184.379	362.249	266.083	301.558	230.141	321.577	394.49	339.046	287.509
0	0	0	0	0	0	1	0	0	0	0	0
0	1.5291	1.41129	0	2	1	0	4.37	3.70207e-07	0	0	0
105.406	68.5054	95.0063	121.465	118.623	76.616	84.8468	82.048	88.9214	83.528	45.6696	94.5145
0	0	0	0	0	0	0	0	0	0	0	0
4.1316	0	3.1085	5	3	4	4.00005	7.08474	7.23457	4.00028	5	8.08773
1445.73	1404.53	1018.61	1310.03	1252.3	1909.8	1236.79	971.732	1738.68	1655.52	1389.49	1509.93
0	0	0	0	0	0	0	0	0	0	0	0
1463.6	1227.76	1254.71	1375.49	1011.15	1501.02	1083.6	1448.45	1415.19	1461.39	1324.09	1313.72
212.508	225.811	163.704	385.502	376.706	441.206	852.144	784.186	956.849	1092.43	1266.25	1168.09
0	0	0	0	0	0	0	22.5466	18.8054	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
190.693	409.281	388.085	291.48	291.703	410.251	402.845	385.346	290.257	315.443	364.996	395.72
218.939	169.297	133.145	123.701	200.018	122.84	309.876	282.013	317.846	338.865	310.187	297.55
19.9121	26.1772	30.6635	21.0335	18.7372	17.6726	69.5547	24.0444	50.6736	46.671	36.4621	46.9552
73.0763	126.819	70.5498	40.8197	85.4994	70.9562	88.013	82.9556	97.7327	68.7432	65.2037	33.9345
0	0	0	0	0	0	0	0	0	0	0	0
565.62	529.689	597.016	595.552	543.301	569.731	441.689	452.854	413.262	417.601	435.729	474.13
604.417	584.537	512.385	676.045	648.893	677.615	632.626	619.711	658.019	625.657	646.78	648.733
228.304	239.5	214.461	243.697	173.233	238.037	300.228	279.095	255.556	276.799	298.781	300.795
0	0	0	0	0	0	0	0	0	0	0	0
0	17.8146	9.27153	6.1172e-07	0	11.9497	5.72612	16.1419	0	0	6.57867	5.75903
144.417	181.97	150.523	193.549	164.869	178.99	225.14	262.658	319.017	309.575	204.016	266.875
